ID,Host Name,Collection Date,Individual Sandwiches,Group Sandwiches,Group Collections Detail,Total Sandwiches,Submitted At,Created By
2354,"East Cobb/Roswell","2024-02-14",821,0,"",821,"6/8/2025, 1:05:33 PM","Admin User"
3295,"Groups","2024-02-14",3141,0,"",3141,"8/14/2025, 2:10:35 PM","Data Recovery"
2355,"Sandy Springs","2024-02-14",508,0,"",508,"6/8/2025, 1:05:33 PM","Admin User"
3074,"Groups","2024-02-07",0,1960,"Group: 1960",1960,"7/2/2025, 10:08:44 PM","Admin User"
2346,"East Cobb/Roswell","2024-02-07",1048,0,"",1048,"6/8/2025, 1:05:33 PM","Admin User"
2348,"Sandy Springs","2024-02-07",605,0,"",605,"6/8/2025, 1:05:33 PM","Admin User"
3294,"Groups","2024-02-07",1960,0,"",1960,"8/14/2025, 2:10:35 PM","Data Recovery"
2345,"Dunwoody/PTC","2024-02-07",1465,0,"",1465,"6/8/2025, 1:05:32 PM","Admin User"
2349,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2024-02-07",214,0,"",214,"6/8/2025, 1:05:33 PM","Admin User"
2347,"Decatur","2024-02-07",72,0,"",72,"6/8/2025, 1:05:33 PM","Admin User"
2344,"Alpharetta","2024-02-07",1526,0,"",1526,"6/8/2025, 1:05:32 PM","Admin User"
2350,"Snellville","2024-02-07",110,0,"",110,"6/8/2025, 1:05:33 PM","Admin User"
2337,"Dunwoody/PTC","2024-01-31",1437,0,"",1437,"6/8/2025, 1:05:32 PM","Admin User"
2338,"East Cobb/Roswell","2024-01-31",1296,0,"",1296,"6/8/2025, 1:05:32 PM","Admin User"
3073,"Groups","2024-01-31",0,3254,"Group: 3254",3254,"7/2/2025, 10:08:44 PM","Admin User"
2339,"Decatur","2024-01-31",128,0,"",128,"6/8/2025, 1:05:32 PM","Admin User"
2336,"Alpharetta","2024-01-31",1859,0,"",1859,"6/8/2025, 1:05:32 PM","Admin User"
2340,"Sandy Springs","2024-01-31",935,0,"",935,"6/8/2025, 1:05:32 PM","Admin User"
2342,"Flowery Branch","2024-01-31",232,0,"",232,"6/8/2025, 1:05:32 PM","Admin User"
2341,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2024-01-31",723,0,"",723,"6/8/2025, 1:05:32 PM","Admin User"
3293,"Groups","2024-01-31",3254,0,"",3254,"8/14/2025, 2:10:35 PM","Data Recovery"
2331,"Decatur","2024-01-24",82,0,"",82,"6/8/2025, 1:05:31 PM","Admin User"
2330,"East Cobb/Roswell","2024-01-24",1278,0,"",1278,"6/8/2025, 1:05:31 PM","Admin User"
2328,"Alpharetta","2024-01-24",1788,0,"",1788,"6/8/2025, 1:05:31 PM","Admin User"
2329,"Dunwoody/PTC","2024-01-24",1885,0,"",1885,"6/8/2025, 1:05:31 PM","Admin User"
2334,"Snellville","2024-01-24",180,0,"",180,"6/8/2025, 1:05:32 PM","Admin User"
3072,"Groups","2024-01-24",0,1718,"Group: 1718",1718,"7/2/2025, 10:08:44 PM","Admin User"
2332,"Sandy Springs","2024-01-24",700,0,"",700,"6/8/2025, 1:05:31 PM","Admin User"
2333,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2024-01-24",823,0,"",823,"6/8/2025, 1:05:32 PM","Admin User"
2324,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2024-01-17",1208,0,"",1208,"6/8/2025, 1:05:31 PM","Admin User"
2320,"Dunwoody/PTC","2024-01-17",1570,0,"",1570,"6/8/2025, 1:05:30 PM","Admin User"
2322,"Decatur","2024-01-17",320,0,"",320,"6/8/2025, 1:05:31 PM","Admin User"
2325,"Snellville","2024-01-17",85,0,"",85,"6/8/2025, 1:05:31 PM","Admin User"
2323,"Sandy Springs","2024-01-17",1013,0,"",1013,"6/8/2025, 1:05:31 PM","Admin User"
3071,"Groups","2024-01-17",0,13284,"Group: 13284",13284,"7/2/2025, 10:08:44 PM","Admin User"
2319,"Alpharetta","2024-01-17",905,0,"",905,"6/8/2025, 1:05:30 PM","Admin User"
2321,"East Cobb/Roswell","2024-01-17",1297,0,"",1297,"6/8/2025, 1:05:30 PM","Admin User"
2326,"Flowery Branch","2024-01-17",480,0,"",480,"6/8/2025, 1:05:31 PM","Admin User"
2313,"East Cobb/Roswell","2024-01-10",1162,0,"",1162,"6/8/2025, 1:05:30 PM","Admin User"
3070,"Groups","2024-01-10",0,485,"Group: 485",485,"7/2/2025, 10:08:44 PM","Admin User"
2315,"Sandy Springs","2024-01-10",771,0,"",771,"6/8/2025, 1:05:30 PM","Admin User"
2314,"Decatur","2024-01-10",102,0,"",102,"6/8/2025, 1:05:30 PM","Admin User"
2317,"Snellville","2024-01-10",185,0,"",185,"6/8/2025, 1:05:30 PM","Admin User"
2316,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2024-01-10",225,0,"",225,"6/8/2025, 1:05:30 PM","Admin User"
2312,"Dunwoody/PTC","2024-01-10",2160,0,"",2160,"6/8/2025, 1:05:30 PM","Admin User"
2311,"Alpharetta","2024-01-10",2000,0,"",2000,"6/8/2025, 1:05:30 PM","Admin User"
2310,"Flowery Branch","2024-01-03",262,0,"",262,"6/8/2025, 1:05:30 PM","Admin User"
2304,"Alpharetta","2024-01-03",609,0,"",609,"6/8/2025, 1:05:29 PM","Admin User"
2306,"East Cobb/Roswell","2024-01-03",1631,0,"",1631,"6/8/2025, 1:05:29 PM","Admin User"
2307,"Sandy Springs","2024-01-03",283,0,"",283,"6/8/2025, 1:05:29 PM","Admin User"
2305,"Dunwoody/PTC","2024-01-03",1480,0,"",1480,"6/8/2025, 1:05:29 PM","Admin User"
2309,"Snellville","2024-01-03",152,0,"",152,"6/8/2025, 1:05:30 PM","Admin User"
2308,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2024-01-03",625,0,"",625,"6/8/2025, 1:05:30 PM","Admin User"
3069,"Groups","2023-12-20",0,8696,"Group: 8696",8696,"7/2/2025, 10:08:23 PM","Admin User"
2302,"Snellville","2023-12-20",106,0,"",106,"6/8/2025, 1:05:29 PM","Admin User"
2301,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-12-20",460,0,"",460,"6/8/2025, 1:05:29 PM","Admin User"
2300,"Sandy Springs","2023-12-20",1052,0,"",1052,"6/8/2025, 1:05:29 PM","Admin User"
2297,"Dunwoody/PTC","2023-12-20",1792,0,"",1792,"6/8/2025, 1:05:29 PM","Admin User"
2299,"Decatur","2023-12-20",184,0,"",184,"6/8/2025, 1:05:29 PM","Admin User"
2296,"Alpharetta","2023-12-20",2367,0,"",2367,"6/8/2025, 1:05:29 PM","Admin User"
2298,"East Cobb/Roswell","2023-12-20",1787,0,"",1787,"6/8/2025, 1:05:29 PM","Admin User"
2289,"East Cobb/Roswell","2023-12-13",1806,0,"",1806,"6/8/2025, 1:05:28 PM","Admin User"
2288,"Dunwoody/PTC","2023-12-13",1381,0,"",1381,"6/8/2025, 1:05:28 PM","Admin User"
2290,"Decatur","2023-12-13",113,0,"",113,"6/8/2025, 1:05:28 PM","Admin User"
2293,"Snellville","2023-12-13",109,0,"",109,"6/8/2025, 1:05:28 PM","Admin User"
2294,"Flowery Branch","2023-12-13",362,0,"",362,"6/8/2025, 1:05:28 PM","Admin User"
2291,"Sandy Springs","2023-12-13",630,0,"",630,"6/8/2025, 1:05:28 PM","Admin User"
2292,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-12-13",1161,0,"",1161,"6/8/2025, 1:05:28 PM","Admin User"
3068,"Groups","2023-12-13",0,1844,"Group: 1844",1844,"7/2/2025, 10:08:23 PM","Admin User"
2287,"Alpharetta","2023-12-13",1343,0,"",1343,"6/8/2025, 1:05:28 PM","Admin User"
3067,"Groups","2023-12-06",0,4981,"Group: 4981",4981,"7/2/2025, 10:08:23 PM","Admin User"
2285,"Flowery Branch","2023-12-06",292,0,"",292,"6/8/2025, 1:05:28 PM","Admin User"
2282,"Sandy Springs","2023-12-06",944,0,"",944,"6/8/2025, 1:05:27 PM","Admin User"
2278,"Alpharetta","2023-12-06",961,0,"",961,"6/8/2025, 1:05:27 PM","Admin User"
2283,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-12-06",1387,0,"",1387,"6/8/2025, 1:05:27 PM","Admin User"
2284,"Snellville","2023-12-06",128,0,"",128,"6/8/2025, 1:05:28 PM","Admin User"
2280,"East Cobb/Roswell","2023-12-06",2233,0,"",2233,"6/8/2025, 1:05:27 PM","Admin User"
2281,"Decatur","2023-12-06",111,0,"",111,"6/8/2025, 1:05:27 PM","Admin User"
2279,"Dunwoody/PTC","2023-12-06",1714,0,"",1714,"6/8/2025, 1:05:27 PM","Admin User"
2271,"East Cobb/Roswell","2023-11-29",1537,0,"",1537,"6/8/2025, 1:05:27 PM","Admin User"
2275,"Snellville","2023-11-29",91,0,"",91,"6/8/2025, 1:05:27 PM","Admin User"
2276,"Flowery Branch","2023-11-29",388,0,"",388,"6/8/2025, 1:05:27 PM","Admin User"
2273,"Sandy Springs","2023-11-29",718,0,"",718,"6/8/2025, 1:05:27 PM","Admin User"
2272,"Decatur","2023-11-29",82,0,"",82,"6/8/2025, 1:05:27 PM","Admin User"
3066,"Groups","2023-11-29",0,332,"Group: 332",332,"7/2/2025, 10:08:23 PM","Admin User"
2274,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-11-29",1203,0,"",1203,"6/8/2025, 1:05:27 PM","Admin User"
2269,"Alpharetta","2023-11-29",4232,0,"",4232,"6/8/2025, 1:05:26 PM","Admin User"
2270,"Dunwoody/PTC","2023-11-29",2404,0,"",2404,"6/8/2025, 1:05:26 PM","Admin User"
3235,"Groups","2023-11-28",0,0,"",0,"8/3/2025, 1:34:19 AM","Katie (Main) Long"
3065,"Groups","2023-11-15",0,19414,"Group: 19414",19414,"7/2/2025, 10:08:23 PM","Admin User"
2261,"Dunwoody/PTC","2023-11-15",2611,0,"",2611,"6/8/2025, 1:05:26 PM","Admin User"
3309,"Groups","2023-11-15",11278,0,"",11278,"8/14/2025, 2:10:51 PM","Data Recovery"
2267,"Flowery Branch","2023-11-15",499,0,"",499,"6/8/2025, 1:05:26 PM","Admin User"
2265,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-11-15",626,0,"",626,"6/8/2025, 1:05:26 PM","Admin User"
2260,"Alpharetta","2023-11-15",1722,0,"",1722,"6/8/2025, 1:05:26 PM","Admin User"
2263,"Decatur","2023-11-15",91,0,"",91,"6/8/2025, 1:05:26 PM","Admin User"
3308,"Groups","2023-11-15",19414,0,"",19414,"8/14/2025, 2:10:51 PM","Data Recovery"
3234,"Groups","2023-11-15",0,0,"",0,"8/3/2025, 1:28:12 AM","Katie (Main) Long"
2262,"East Cobb/Roswell","2023-11-15",1501,0,"",1501,"6/8/2025, 1:05:26 PM","Admin User"
2264,"Sandy Springs","2023-11-15",996,0,"",996,"6/8/2025, 1:05:26 PM","Admin User"
2266,"Snellville","2023-11-15",90,0,"",90,"6/8/2025, 1:05:26 PM","Admin User"
2255,"Sandy Springs","2023-11-08",928,0,"",928,"6/8/2025, 1:05:25 PM","Admin User"
2257,"Snellville","2023-11-08",88,0,"",88,"6/8/2025, 1:05:26 PM","Admin User"
2256,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-11-08",935,0,"",935,"6/8/2025, 1:05:25 PM","Admin User"
2253,"Dunwoody/PTC","2023-11-08",1805,0,"",1805,"6/8/2025, 1:05:25 PM","Admin User"
3307,"Groups","2023-11-08",1761,0,"",1761,"8/14/2025, 2:10:51 PM","Data Recovery"
2258,"Flowery Branch","2023-11-08",267,0,"",267,"6/8/2025, 1:05:26 PM","Admin User"
2254,"East Cobb/Roswell","2023-11-08",1552,0,"",1552,"6/8/2025, 1:05:25 PM","Admin User"
2252,"Alpharetta","2023-11-08",2028,0,"",2028,"6/8/2025, 1:05:25 PM","Admin User"
3064,"Groups","2023-11-08",0,1761,"Group: 1761",1761,"7/2/2025, 10:08:23 PM","Admin User"
2244,"Dunwoody/PTC","2023-11-01",2451,0,"",2451,"6/8/2025, 1:05:24 PM","Admin User"
2246,"Decatur","2023-11-01",135,0,"",135,"6/8/2025, 1:05:25 PM","Admin User"
2247,"Sandy Springs","2023-11-01",296,0,"",296,"6/8/2025, 1:05:25 PM","Admin User"
3063,"Groups","2023-11-01",0,1055,"Group: 1055",1055,"7/2/2025, 10:08:23 PM","Admin User"
2248,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-11-01",365,0,"",365,"6/8/2025, 1:05:25 PM","Admin User"
3306,"Groups","2023-11-01",1055,0,"",1055,"8/14/2025, 2:10:51 PM","Data Recovery"
2249,"Snellville","2023-11-01",129,0,"",129,"6/8/2025, 1:05:25 PM","Admin User"
2245,"East Cobb/Roswell","2023-11-01",937,0,"",937,"6/8/2025, 1:05:24 PM","Admin User"
2243,"Alpharetta","2023-11-01",781,0,"",781,"6/8/2025, 1:05:24 PM","Admin User"
2250,"Flowery Branch","2023-11-01",219,0,"",219,"6/8/2025, 1:05:25 PM","Admin User"
2239,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-10-25",1198,0,"",1198,"6/8/2025, 1:05:24 PM","Admin User"
2234,"Alpharetta","2023-10-25",1339,0,"",1339,"6/8/2025, 1:05:24 PM","Admin User"
2237,"Decatur","2023-10-25",121,0,"",121,"6/8/2025, 1:05:24 PM","Admin User"
2236,"East Cobb/Roswell","2023-10-25",1379,0,"",1379,"6/8/2025, 1:05:24 PM","Admin User"
2241,"Flowery Branch","2023-10-25",1163,0,"",1163,"6/8/2025, 1:05:24 PM","Admin User"
2238,"Sandy Springs","2023-10-25",669,0,"",669,"6/8/2025, 1:05:24 PM","Admin User"
3305,"Groups","2023-10-25",2985,0,"",2985,"8/14/2025, 2:10:51 PM","Data Recovery"
3062,"Groups","2023-10-25",0,2985,"Group: 2985",2985,"7/2/2025, 10:08:23 PM","Admin User"
2235,"Dunwoody/PTC","2023-10-25",1349,0,"",1349,"6/8/2025, 1:05:24 PM","Admin User"
2240,"Snellville","2023-10-25",105,0,"",105,"6/8/2025, 1:05:24 PM","Admin User"
2228,"Decatur","2023-10-18",130,0,"",130,"6/8/2025, 1:05:23 PM","Admin User"
2231,"Snellville","2023-10-18",126,0,"",126,"6/8/2025, 1:05:23 PM","Admin User"
2226,"Dunwoody/PTC","2023-10-18",1800,0,"",1800,"6/8/2025, 1:05:23 PM","Admin User"
3061,"Groups","2023-10-18",0,3635,"Group: 3635",3635,"7/2/2025, 10:08:23 PM","Admin User"
2232,"Flowery Branch","2023-10-18",205,0,"",205,"6/8/2025, 1:05:23 PM","Admin User"
2230,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-10-18",751,0,"",751,"6/8/2025, 1:05:23 PM","Admin User"
3304,"Groups","2023-10-18",3635,0,"",3635,"8/14/2025, 2:10:51 PM","Data Recovery"
2229,"Sandy Springs","2023-10-18",1159,0,"",1159,"6/8/2025, 1:05:23 PM","Admin User"
2225,"Alpharetta","2023-10-18",2107,0,"",2107,"6/8/2025, 1:05:23 PM","Admin User"
2227,"East Cobb/Roswell","2023-10-18",722,0,"",722,"6/8/2025, 1:05:23 PM","Admin User"
2219,"Decatur","2023-10-11",92,0,"",92,"6/8/2025, 1:05:23 PM","Admin User"
2223,"Flowery Branch","2023-10-11",240,0,"",240,"6/8/2025, 1:05:23 PM","Admin User"
3303,"Groups","2023-10-11",194,0,"",194,"8/14/2025, 2:10:51 PM","Data Recovery"
3060,"Groups","2023-10-11",0,194,"Group: 194",194,"7/2/2025, 10:08:23 PM","Admin User"
2220,"Sandy Springs","2023-10-11",444,0,"",444,"6/8/2025, 1:05:23 PM","Admin User"
2222,"Snellville","2023-10-11",107,0,"",107,"6/8/2025, 1:05:23 PM","Admin User"
2217,"Dunwoody/PTC","2023-10-11",1127,0,"",1127,"6/8/2025, 1:05:22 PM","Admin User"
2218,"East Cobb/Roswell","2023-10-11",1605,0,"",1605,"6/8/2025, 1:05:22 PM","Admin User"
2221,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-10-11",580,0,"",580,"6/8/2025, 1:05:23 PM","Admin User"
2216,"Alpharetta","2023-10-11",2187,0,"",2187,"6/8/2025, 1:05:22 PM","Admin User"
3302,"Groups","2023-10-05",1482,0,"",1482,"8/14/2025, 2:10:51 PM","Data Recovery"
2207,"Alpharetta","2023-10-05",1022,0,"",1022,"6/8/2025, 1:05:21 PM","Admin User"
3059,"Groups","2023-10-05",0,1482,"Group: 1482",1482,"7/2/2025, 10:08:23 PM","Admin User"
2211,"Sandy Springs","2023-10-05",589,0,"",589,"6/8/2025, 1:05:22 PM","Admin User"
2210,"Decatur","2023-10-05",125,0,"",125,"6/8/2025, 1:05:22 PM","Admin User"
2213,"Snellville","2023-10-05",171,0,"",171,"6/8/2025, 1:05:22 PM","Admin User"
2212,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-10-05",395,0,"",395,"6/8/2025, 1:05:22 PM","Admin User"
2209,"East Cobb/Roswell","2023-10-05",1147,0,"",1147,"6/8/2025, 1:05:22 PM","Admin User"
2214,"Flowery Branch","2023-10-05",409,0,"",409,"6/8/2025, 1:05:22 PM","Admin User"
2208,"Dunwoody/PTC","2023-10-05",2880,0,"",2880,"6/8/2025, 1:05:22 PM","Admin User"
3058,"Groups","2023-09-27",0,3005,"Group: 3005",3005,"7/2/2025, 10:08:23 PM","Admin User"
2201,"Decatur","2023-09-27",142,0,"",142,"6/8/2025, 1:05:21 PM","Admin User"
2199,"Dunwoody/PTC","2023-09-27",1520,0,"",1520,"6/8/2025, 1:05:21 PM","Admin User"
2205,"Flowery Branch","2023-09-27",438,0,"",438,"6/8/2025, 1:05:21 PM","Admin User"
3301,"Groups","2023-09-27",3005,0,"",3005,"8/14/2025, 2:10:51 PM","Data Recovery"
2203,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-09-27",635,0,"",635,"6/8/2025, 1:05:21 PM","Admin User"
2202,"Sandy Springs","2023-09-27",827,0,"",827,"6/8/2025, 1:05:21 PM","Admin User"
2200,"East Cobb/Roswell","2023-09-27",869,0,"",869,"6/8/2025, 1:05:21 PM","Admin User"
2204,"Snellville","2023-09-27",113,0,"",113,"6/8/2025, 1:05:21 PM","Admin User"
2198,"Alpharetta","2023-09-27",1922,0,"",1922,"6/8/2025, 1:05:21 PM","Admin User"
2193,"Sandy Springs","2023-09-20",495,0,"",495,"6/8/2025, 1:05:20 PM","Admin User"
2195,"Snellville","2023-09-20",109,0,"",109,"6/8/2025, 1:05:21 PM","Admin User"
2191,"Dunwoody/PTC","2023-09-20",2138,0,"",2138,"6/8/2025, 1:05:20 PM","Admin User"
2194,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-09-20",437,0,"",437,"6/8/2025, 1:05:20 PM","Admin User"
2192,"East Cobb/Roswell","2023-09-20",1614,0,"",1614,"6/8/2025, 1:05:20 PM","Admin User"
3057,"Groups","2023-09-20",0,1178,"Group: 1178",1178,"7/2/2025, 10:08:23 PM","Admin User"
2196,"Flowery Branch","2023-09-20",635,0,"",635,"6/8/2025, 1:05:21 PM","Admin User"
2190,"Alpharetta","2023-09-20",1842,0,"",1842,"6/8/2025, 1:05:20 PM","Admin User"
2188,"Flowery Branch","2023-09-13",200,0,"",200,"6/8/2025, 1:05:20 PM","Admin User"
2185,"Sandy Springs","2023-09-13",888,0,"",888,"6/8/2025, 1:05:20 PM","Admin User"
2184,"Decatur","2023-09-13",82,0,"",82,"6/8/2025, 1:05:20 PM","Admin User"
2183,"East Cobb/Roswell","2023-09-13",1605,0,"",1605,"6/8/2025, 1:05:20 PM","Admin User"
2181,"Alpharetta","2023-09-13",615,0,"",615,"6/8/2025, 1:05:20 PM","Admin User"
2182,"Dunwoody/PTC","2023-09-13",2090,0,"",2090,"6/8/2025, 1:05:20 PM","Admin User"
2187,"Snellville","2023-09-13",228,0,"",228,"6/8/2025, 1:05:20 PM","Admin User"
2186,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-09-13",746,0,"",746,"6/8/2025, 1:05:20 PM","Admin User"
3056,"Groups","2023-09-13",0,2045,"Group: 2045",2045,"7/2/2025, 10:08:23 PM","Admin User"
2173,"Dunwoody/PTC","2023-09-06",1881,0,"",1881,"6/8/2025, 1:05:19 PM","Admin User"
2176,"Sandy Springs","2023-09-06",305,0,"",305,"6/8/2025, 1:05:19 PM","Admin User"
2178,"Snellville","2023-09-06",80,0,"",80,"6/8/2025, 1:05:19 PM","Admin User"
2177,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-09-06",400,0,"",400,"6/8/2025, 1:05:19 PM","Admin User"
2179,"Flowery Branch","2023-09-06",249,0,"",249,"6/8/2025, 1:05:19 PM","Admin User"
2174,"East Cobb/Roswell","2023-09-06",1060,0,"",1060,"6/8/2025, 1:05:19 PM","Admin User"
2172,"Alpharetta","2023-09-06",2262,0,"",2262,"6/8/2025, 1:05:19 PM","Admin User"
2175,"Decatur","2023-09-06",92,0,"",92,"6/8/2025, 1:05:19 PM","Admin User"
3055,"Groups","2023-09-06",0,1106,"Group: 1106",1106,"7/2/2025, 10:08:23 PM","Admin User"
3054,"Groups","2023-08-30",0,1485,"Group: 1485",1485,"7/2/2025, 10:08:23 PM","Admin User"
2163,"Alpharetta","2023-08-30",1090,0,"",1090,"6/8/2025, 1:05:18 PM","Admin User"
2165,"East Cobb/Roswell","2023-08-30",1095,0,"",1095,"6/8/2025, 1:05:18 PM","Admin User"
2167,"Sandy Springs","2023-08-30",459,0,"",459,"6/8/2025, 1:05:18 PM","Admin User"
2168,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-08-30",178,0,"",178,"6/8/2025, 1:05:18 PM","Admin User"
2170,"Flowery Branch","2023-08-30",349,0,"",349,"6/8/2025, 1:05:19 PM","Admin User"
2164,"Dunwoody/PTC","2023-08-30",1182,0,"",1182,"6/8/2025, 1:05:18 PM","Admin User"
2166,"Decatur","2023-08-30",106,0,"",106,"6/8/2025, 1:05:18 PM","Admin User"
2169,"Snellville","2023-08-30",116,0,"",116,"6/8/2025, 1:05:19 PM","Admin User"
2159,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-08-24",237,0,"",237,"6/8/2025, 1:05:18 PM","Admin User"
2156,"East Cobb/Roswell","2023-08-24",970,0,"",970,"6/8/2025, 1:05:18 PM","Admin User"
2161,"Flowery Branch","2023-08-24",346,0,"",346,"6/8/2025, 1:05:18 PM","Admin User"
2158,"Sandy Springs","2023-08-24",579,0,"",579,"6/8/2025, 1:05:18 PM","Admin User"
2155,"Dunwoody/PTC","2023-08-24",1650,0,"",1650,"6/8/2025, 1:05:17 PM","Admin User"
3053,"Groups","2023-08-24",0,1235,"Group: 1235",1235,"7/2/2025, 10:08:23 PM","Admin User"
2160,"Snellville","2023-08-24",172,0,"",172,"6/8/2025, 1:05:18 PM","Admin User"
2154,"Alpharetta","2023-08-24",1276,0,"",1276,"6/8/2025, 1:05:17 PM","Admin User"
2157,"Decatur","2023-08-24",97,0,"",97,"6/8/2025, 1:05:18 PM","Admin User"
2148,"Decatur","2023-08-16",66,0,"",66,"6/8/2025, 1:05:17 PM","Admin User"
2152,"Flowery Branch","2023-08-16",190,0,"",190,"6/8/2025, 1:05:17 PM","Admin User"
2147,"East Cobb/Roswell","2023-08-16",1570,0,"",1570,"6/8/2025, 1:05:17 PM","Admin User"
3052,"Groups","2023-08-16",0,7479,"Group: 7479",7479,"7/2/2025, 10:08:08 PM","Admin User"
2151,"Snellville","2023-08-16",162,0,"",162,"6/8/2025, 1:05:17 PM","Admin User"
2149,"Sandy Springs","2023-08-16",298,0,"",298,"6/8/2025, 1:05:17 PM","Admin User"
2145,"Alpharetta","2023-08-16",1292,0,"",1292,"6/8/2025, 1:05:17 PM","Admin User"
2150,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-08-16",245,0,"",245,"6/8/2025, 1:05:17 PM","Admin User"
2146,"Dunwoody/PTC","2023-08-16",2218,0,"",2218,"6/8/2025, 1:05:17 PM","Admin User"
2137,"Alpharetta","2023-08-09",1962,0,"",1962,"6/8/2025, 1:05:16 PM","Admin User"
3051,"Groups","2023-08-09",0,432,"Group: 432",432,"7/2/2025, 10:08:08 PM","Admin User"
2142,"Snellville","2023-08-09",230,0,"",230,"6/8/2025, 1:05:16 PM","Admin User"
2143,"Flowery Branch","2023-08-09",206,0,"",206,"6/8/2025, 1:05:16 PM","Admin User"
2140,"Sandy Springs","2023-08-09",457,0,"",457,"6/8/2025, 1:05:16 PM","Admin User"
2141,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-08-09",362,0,"",362,"6/8/2025, 1:05:16 PM","Admin User"
2138,"Dunwoody/PTC","2023-08-09",1777,0,"",1777,"6/8/2025, 1:05:16 PM","Admin User"
2139,"East Cobb/Roswell","2023-08-09",1105,0,"",1105,"6/8/2025, 1:05:16 PM","Admin User"
2132,"Sandy Springs","2023-08-02",522,0,"",522,"6/8/2025, 1:05:16 PM","Admin User"
2134,"Snellville","2023-08-02",128,0,"",128,"6/8/2025, 1:05:16 PM","Admin User"
2131,"East Cobb/Roswell","2023-08-02",862,0,"",862,"6/8/2025, 1:05:16 PM","Admin User"
3050,"Groups","2023-08-02",0,555,"Group: 555",555,"7/2/2025, 10:08:08 PM","Admin User"
2129,"Alpharetta","2023-08-02",1528,0,"",1528,"6/8/2025, 1:05:15 PM","Admin User"
2135,"Flowery Branch","2023-08-02",235,0,"",235,"6/8/2025, 1:05:16 PM","Admin User"
2130,"Dunwoody/PTC","2023-08-02",2480,0,"",2480,"6/8/2025, 1:05:15 PM","Admin User"
2133,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-08-02",214,0,"",214,"6/8/2025, 1:05:16 PM","Admin User"
2126,"Snellville","2023-07-26",127,0,"",127,"6/8/2025, 1:05:15 PM","Admin User"
2127,"Flowery Branch","2023-07-26",349,0,"",349,"6/8/2025, 1:05:15 PM","Admin User"
2121,"Dunwoody/PTC","2023-07-26",1904,0,"",1904,"6/8/2025, 1:05:15 PM","Admin User"
2123,"Decatur","2023-07-26",85,0,"",85,"6/8/2025, 1:05:15 PM","Admin User"
2122,"East Cobb/Roswell","2023-07-26",1864,0,"",1864,"6/8/2025, 1:05:15 PM","Admin User"
2125,"Intown/Druid Hills/Oak Grove/Chamblee/Brookhaven/Buckhead","2023-07-26",923,0,"",923,"6/8/2025, 1:05:15 PM","Admin User"
3049,"Groups","2023-07-26",0,855,"Group: 855",855,"7/2/2025, 10:08:08 PM","Admin User"
2124,"Sandy Springs","2023-07-26",690,0,"",690,"6/8/2025, 1:05:15 PM","Admin User"
2120,"Alpharetta","2023-07-26",2097,0,"",2097,"6/8/2025, 1:05:15 PM","Admin User"
2113,"Dunwoody/PTC","2023-07-19",2606,0,"",2606,"6/8/2025, 1:05:14 PM","Admin User"
3048,"Groups","2023-07-19",0,2113,"Group: 2113",2113,"7/2/2025, 10:08:08 PM","Admin User"
2114,"East Cobb/Roswell","2023-07-19",1448,0,"",1448,"6/8/2025, 1:05:14 PM","Admin User"
2117,"Snellville","2023-07-19",94,0,"",94,"6/8/2025, 1:05:15 PM","Admin User"
2112,"Alpharetta","2023-07-19",1035,0,"",1035,"6/8/2025, 1:05:14 PM","Admin User"
